 plcname |                           basename1                            |                  basename2                   |       basename3        | num | start2 | end2 | start2 | end2 | start3 | end3 
 plc4    | PLCTAG_SILO2_Posiset_Posi_P                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_RampaDOWN                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_RampaUP                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_StartValue                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_Tolleranza                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_VeloxMax                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posiset_VeloxMin                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Posizione                                         |                                              |                        |  21 |      1 |   21 |        |      |        |     
 plc4    | PLCTAG_SILO2_Presenza                                          |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Preset                                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_RapportoImpulsiUnitaMisura                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_RitornoZero                                       |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_RitPosi_PT                                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_SeroSearch                                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Speed                                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_SpruzzaturaAntiadesivo                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_StartPosi                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_StartPosiziona                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_StartSyncro                                       |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_StartUp                                           |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_SyncroOn                                          |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Target                                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_TempoScarico_PT                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_TempoSpruzzaAntiadesivo                           |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_TimeOutApre_PT                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_TimeOutChiude_PT                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_unused                                            |                                              |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SILO2_Value                                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_VelocitaCalc                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_VelocitaInverterReale                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_VelocitaInverterTeo                               |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_WORK_Destinazione                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_WORK_PesoScaricato                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_WORK_Posizione                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_WORK_RicettaUsata                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Zero                                              |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_ZeroEnable                                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_ZeroError                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Zeroset_MoveSpeed                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Zeroset_SearchSpeed                               |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILO2_Zeroset_ZeroSpeed                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_AUTOMATICO                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_DISCESAMANUALEASSE                              |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_DISCESAMANUALEASSE2                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_MANUALE                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_MEMSALITABENNA                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_SALITAMANUALEASSE                               |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SILOGEN_SALITAMANUALEASSE2                              |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SiloS7RitardoPosizionaSottoMixer                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Simulatore_S7_interno                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _AD_DIGIT_FILTERED                           |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ALARM_DELAY_IN_OPERATION_FLOW_LOAD          |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ALARM_DELAY_IN_OPERATION_SPEED              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ALARM_DELAY_START_UP_FLOW_LOAD              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ALARM_DELAY_START_UP_SPEED                  |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_4_20_M_AMP                       |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_CONST                            |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_END                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_SOURCE                           |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_VALUE                            |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ANALOG_OUT_ZERO                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _AUTOZERO                                    |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CALIBRAZIONE_ON                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CMD_ENABLED                                 |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CMD_ERR                                     |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CMD_ERR_CODE                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CMD_IN_PROGRESS                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CMD_INPUT                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _COMANDO1_CODICE                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _COMANDO1_ESEGUI                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _COMANDO1_IN_ESECUZIONE                      |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _CORREZIONE                                  |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _DEFINITION_DI                               |                        |  24 |      0 |    7 |      1 |    3 |        |     
 plc4    | PLCTAG_SIWA                                                    | _DEFINITION_DO                               |                        |  24 |      0 |    7 |      1 |    3 |        |     
 plc4    | PLCTAG_SIWA                                                    | _DIG_OUT_FORCE                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _DIGIT_TARATURA                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _DIGIT_ZERO                                  |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ERR_MSG                                     |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ERR_MSG_CODE                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ERR_MSG_QUIT                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ERR_MSG_TYPE                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _FB_ERR                                      |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _FB_ERR_CODE                                 |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _FILTRO_FREQ                                 |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _FILTRO_MEDIA                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _FINISHED_OK                                 |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _IMPULSI_METRO                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _INCREMENT_RANGE                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _INFO_REFRESH_COUNT                          |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _LETTURASTATO_DI                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _LOG_SELECTION                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _LUNGHEZZA                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MAX_BELT_SPEED_VALUE                        |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MAX_FLOW_VALUE                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MAX_LOAD_VALUE                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MAX_RANGE                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MEASURING_TIME_SPEED                        |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MILLIVOLT                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MIN_BELT_SPEED_VALUE                        |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MIN_FLOW_VALUE                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MIN_LOAD_VALUE                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MIN_RANGE                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MIN_TOTALIZING                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _MINIMUM_PAUSE_                              |                        |  16 |      0 |    7 |      1 |    2 |        |     
 plc4    | PLCTAG_SIWA                                                    | _OVERLOAD_TIME                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PERC_SOPRA_ZERO                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PERC_SOTTO_ZERO                             |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PESO_NASTRO                                 |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PESO_TARATURA                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PORTATA_NASTRO                              |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PROCESS_VALUE                               |                        |  16 |      0 |    7 |      1 |    2 |        |     
 plc4    | PLCTAG_SIWA                                                    | _PROCESS_VALUE_OUTPUT                        |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PROCESS_VALUE_OUTPUT_2                      |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _PULSE_                                      | _DURATION              |  16 |      0 |    7 |      1 |    2 |        |     
 plc4    | PLCTAG_SIWA                                                    | _QUANTITY_PER_PULSE_                         |                        |  16 |      0 |    7 |      1 |    2 |        |     
 plc4    | PLCTAG_SIWA                                                    | _RESERVE_18                                  |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _SCALE_STATUS                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _SET_KG                                      |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _SIM_VALUE                                   |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _STANDARD_BELT_SPEED                         |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _STANDARD_FLOW                               |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _STATUS_SERVICE_ON                           |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _TEMPO_CALIBRAZIONE                          |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _TOTALIZER_                                  |                        |  16 |      0 |    7 |      5 |    6 |        |     
 plc4    | PLCTAG_SIWA                                                    | _TOTALIZING_STEP_                            |                        |  16 |      0 |    7 |      1 |    2 |        |     
 plc4    | PLCTAG_SIWA                                                    | _VELOX_NASTRO                                |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _VOLO_KG                                     |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA                                                    | _ZERO_SETTING_START_UP                       |                        |   8 |      0 |    7 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Anno                                      |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Giorno                                    |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Mese                                      |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Minuto                                    |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Ora                                       |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Secondo                                   |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_UltimoInserito                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SIWA_CMD_LIST_Valore                                    |                                              |                        | 100 |      1 |  100 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE10_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE10_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE10_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE14_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE14_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE14_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE21_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE21_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE21_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE24_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE24_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE24_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE28_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE28_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE28_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE30_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE30_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE30_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE32_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE32_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE32_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE38_GestioneInternaSlittamento                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE38_Soglia                                    | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE38_TempoSoglia                               | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE8_GestioneInternaSlittamento                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE8_Soglia                                     | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SLIT_MOTORE8_TempoSoglia                                | Slittamento                                  |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_SoffioAriaPredRicTempoOff                               |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SoffioAriaPredRicTempoOn                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SospensionePesate                                       |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_SpruzzataLenta                                          |                                              |                        |   4 |      1 |    4 |        |      |        |     
 plc4    | PLCTAG_StartDosaggio                                           |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_StartImpProlungato                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_ADDBACLEGCNT                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_AGGREGATI                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_BITUME                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_BITUMECNT                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_BITUMEGRAV                                     |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_CICLRICICLATOFREDDO                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_FILLER                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_RICICLATO                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_RICICLATOSIWA                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_SACCHI                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Step_Bil_VIATOP                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_StopDosaggio                                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxA                                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxAdd                                              |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxB                                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxBil4                                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxBil7                                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxF                                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TaraMaxViatop                                           |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_Off_Soffio_Silo_Filler                            |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_On_Soffio_Silo_Filler                             |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_Perm_Flap_Sc_Ric                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_Rit_All_FC_Mixer                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_sicurez_Add2_CNT                                  |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Tempo_Stab_Add2                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoMescolazioneInCorso                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitApValvPresep                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoAggregati                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoBitume                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoBitumeGR                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoFiller                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoRAP                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitardoViatop                                      |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoRitChValvPresep                                    |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoScaricoMixerInCorso                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoSpruzAntiadScarBilR                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | ACarico                                      |                        |   1 |      1 |    1 |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | ASc                                          |                        |   1 |      1 |    1 |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | BCarico                                      |                        |   1 |      3 |    3 |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | BSc                                          |                        |   1 |      3 |    3 |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | FCarico                                      |                        |   1 |      2 |    2 |        |      |        |     
 plc4    | PLCTAG_TempoStabBil                                            | FSc                                          |                        |   1 |      2 |    2 |        |      |        |     
 plc4    | PLCTAG_TempoStabBilRAPCarico                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoStabBilRAPSc                                       |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoStabBilRAPSiwaSc                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoStabBilVCarico                                     |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoStabBilVSc                                         |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoSvuotCicviatop                                     |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TempoSvuotTraspViatop                                   |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_Ter_Coclea_Da_EF_A_PesF                                 |                                              |                        |   2 |      1 |    2 |        |      |        |     
 plc4    | PLCTAG_Termica_Alim_FCD                                        |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TermicaVibrSoffioEstrazF                                |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_ThImpianto                                              |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TimeOutScaricoAggregati                                 |                                              |                        |     |        |      |        |      |        |     
 plc4    | PLCTAG_TimeOutScaricoContalitri                                |                                              |                        |     |        |      |        |      |        |     
